Timestamp,,,,,
1737471487.48,71.921875,3935.8,3820.0,30.0,4291.5538833
1737471497.421,71.890625,3935.8,3823.0,29.0,4301.4955831
1737471507.367,71.875,3935.8,3823.0,29.0,4311.4412469
1737471517.313,71.84375,3935.8,3824.0,29.0,4321.386793
