Timestamp,,,,,,
1737471484.754125,-970.703125,-970.703125,-970.703125,999.51171875,-27.83203125,4288.8281959
1737471484.7580314,-970.703125,-970.703125,-970.703125,999.51171875,-26.85546875,4288.83210215
1737471484.7619376,-970.703125,-970.703125,-970.703125,999.51171875,5.37109375,4288.8360084
1737471484.7658439,-970.703125,-970.703125,-970.703125,999.51171875,36.1328125,4288.83991465
1737471484.76975,-970.703125,-970.703125,-970.703125,999.51171875,33.69140625,4288.8438209
1737471484.7736564,-970.703125,-970.703125,-970.703125,999.51171875,24.90234375,4288.84772715
1737471484.7775626,-970.703125,-970.703125,-970.703125,999.51171875,-15.13671875,4288.8516334
1737471484.7814689,-970.703125,-971.19140625,-970.703125,999.51171875,2.44140625,4288.85553965
1737471484.785375,-970.703125,-968.75,-970.703125,999.51171875,62.5,4288.8594459
1737471484.7892814,-970.703125,-970.21484375,-970.703125,999.51171875,45.41015625,4288.86335215
1737471484.7931876,-970.703125,-969.7265625,-970.703125,999.51171875,2.44140625,4288.8672584
1737471484.7970939,-973.14453125,-885.25390625,-970.703125,999.51171875,-20.5078125,4288.87116465
1737471484.814125,-955.078125,-771.97265625,-970.703125,999.51171875,9.765625,4288.8880951
1737471484.8180313,-980.95703125,-834.9609375,-970.703125,999.51171875,23.92578125,4288.89200135
1737471484.8219376,-863.28125,-905.2734375,-970.703125,999.51171875,-22.94921875,4288.8959076
1737471484.8258438,-321.77734375,-735.3515625,-970.703125,999.51171875,-22.4609375,4288.89981385
1737471484.82975,327.1484375,-507.32421875,-970.703125,999.51171875,31.73828125,4288.9037201
1737471484.8336563,838.37890625,-685.546875,-970.703125,999.51171875,-39.0625,4288.90762635
1737471484.8375626,-992.67578125,-858.3984375,-970.703125,999.51171875,-77.63671875,4288.9115326
1737471484.8414688,986.81640625,-480.46875,-970.703125,999.51171875,-34.1796875,4288.91543885
1737471484.845375,999.51171875,-292.96875,-970.703125,999.51171875,-54.19921875,4288.9193451
1737471484.8492813,-1000.0,-391.6015625,-970.703125,999.51171875,-72.265625,4288.92325135
1737471484.8531876,999.51171875,-312.98828125,-970.703125,999.51171875,-23.4375,4288.9271576
1737471484.8570938,999.51171875,-244.62890625,-970.703125,999.51171875,-10.25390625,4288.93106385
1737471484.859125,999.51171875,-212.890625,-970.703125,999.51171875,-49.31640625,4288.9331077
1737471484.8630311,999.51171875,-239.2578125,-970.703125,999.51171875,-48.33984375,4288.93701395
1737471484.8669374,999.51171875,-231.4453125,-970.703125,999.51171875,-92.7734375,4288.9409202
1737471484.8708436,999.51171875,-1.46484375,-970.703125,999.51171875,-104.4921875,4288.94482645
1737471484.87475,999.51171875,102.5390625,-971.19140625,999.51171875,-70.80078125,4288.9487327
1737471484.8786561,999.51171875,25.390625,-966.30859375,999.51171875,-75.68359375,4288.95263895
1737471484.8825624,999.51171875,28.80859375,-975.09765625,999.0234375,-38.0859375,4288.9565452
1737471484.8864686,999.51171875,231.4453125,-962.40234375,-998.53515625,-20.5078125,4288.96045145
1737471484.890375,999.51171875,359.375,-795.8984375,987.3046875,-6.8359375,4288.9643577
1737471484.8942811,999.51171875,89.35546875,-853.02734375,998.53515625,20.99609375,4288.96826395
1737471484.8981874,999.51171875,31.73828125,-795.41015625,961.9140625,-0.48828125,4288.9721702
1737471484.9020936,999.51171875,341.796875,-395.01953125,841.796875,-4.8828125,4288.97607645
1737471484.905125,999.51171875,326.66015625,-282.2265625,828.61328125,-25.390625,4288.9790553
1737471484.9090312,999.51171875,292.48046875,-209.47265625,807.12890625,-34.1796875,4288.98296155
1737471484.9129374,999.51171875,439.94140625,25.87890625,768.5546875,59.08203125,4288.9868678
1737471484.9168437,999.51171875,514.6484375,185.05859375,759.27734375,30.2734375,4288.99077405
1737471484.92075,999.51171875,374.51171875,158.203125,778.80859375,-42.48046875,4288.9946803
1737471484.9246562,999.51171875,258.30078125,157.71484375,761.23046875,20.99609375,4288.99858655
1737471484.9285624,999.51171875,375.0,325.68359375,710.9375,18.06640625,4289.0024928
1737471484.9324687,999.51171875,619.62890625,587.890625,698.2421875,-0.48828125,4289.00639905
1737471484.936375,999.51171875,555.17578125,590.33203125,761.23046875,2.44140625,4289.0103053
1737471484.9402812,999.51171875,338.8671875,432.12890625,739.2578125,1.46484375,4289.01421155
1737471484.9441874,999.51171875,675.78125,757.32421875,625.48828125,49.31640625,4289.0181178
1737471484.9480937,999.51171875,822.75390625,958.49609375,656.25,48.33984375,4289.02202405
1737471484.949125,999.51171875,693.359375,905.2734375,689.94140625,13.18359375,4289.0230161
1737471484.9530313,999.51171875,676.26953125,950.68359375,711.9140625,5.37109375,4289.02692235
1737471484.9569376,999.51171875,635.25390625,978.515625,702.1484375,-67.87109375,4289.0308286
1737471484.9608438,999.51171875,608.3984375,976.07421875,653.80859375,-40.52734375,4289.03473485
1737471484.96475,999.51171875,562.5,-997.0703125,611.81640625,21.484375,4289.0386411
1737471484.9686563,999.51171875,436.03515625,997.0703125,632.8125,14.16015625,4289.04254735
1737471484.9725626,999.51171875,366.2109375,988.28125,657.71484375,5.37109375,4289.0464536
1737471484.9764688,999.51171875,409.66796875,-998.53515625,625.9765625,23.92578125,4289.05035985
1737471484.980375,999.51171875,97.65625,981.4453125,660.64453125,28.80859375,4289.0542661
1737471484.9842813,999.51171875,-64.94140625,974.609375,603.515625,29.296875,4289.05817235
1737471484.9881876,999.51171875,318.359375,-997.55859375,514.16015625,48.828125,4289.0620786
1737471484.9920938,999.51171875,313.4765625,999.0234375,582.03125,23.92578125,4289.06598485
1737471484.994125,999.51171875,228.02734375,999.0234375,562.98828125,8.30078125,4289.0683933
1737471484.9980311,999.51171875,362.3046875,999.51171875,500.0,26.3671875,4289.07229955
1737471485.0019374,999.51171875,419.921875,999.51171875,491.2109375,21.484375,4289.0762058
1737471485.0058436,999.51171875,295.8984375,999.51171875,534.1796875,-26.3671875,4289.08011205
1737471485.00975,999.51171875,214.84375,-1000.0,571.77734375,-58.10546875,4289.0840183
1737471485.0136561,999.51171875,104.98046875,996.58203125,549.8046875,-34.1796875,4289.08792455
1737471485.0175624,999.51171875,80.078125,-996.58203125,502.44140625,19.04296875,4289.0918308
1737471485.0214686,999.51171875,11.23046875,993.1640625,506.34765625,17.08984375,4289.09573705
1737471485.025375,999.51171875,-314.453125,937.5,522.94921875,-16.6015625,4289.0996433
1737471485.0292811,999.51171875,-41.015625,974.12109375,438.4765625,-25.87890625,4289.10354955
1737471485.0331874,999.51171875,349.609375,-992.1875,432.12890625,23.92578125,4289.1074558
1737471485.0370936,999.51171875,309.5703125,995.60546875,458.49609375,49.31640625,4289.11136205
1737471485.039125,999.51171875,273.92578125,-1000.0,408.203125,9.27734375,4289.1130311
1737471485.0430312,999.51171875,379.39453125,999.51171875,390.625,12.6953125,4289.11693735
1737471485.0469375,999.51171875,403.80859375,999.51171875,437.98828125,17.578125,4289.1208436
1737471485.0508437,999.51171875,330.56640625,997.55859375,458.0078125,6.34765625,4289.12474985
1737471485.05475,999.51171875,370.60546875,-999.0234375,419.921875,35.64453125,4289.1286561
1737471485.0586562,999.51171875,329.58984375,976.5625,381.8359375,46.38671875,4289.13256235
1737471485.0625625,999.51171875,270.01953125,953.125,386.71875,49.8046875,4289.1364686
1737471485.0664687,999.51171875,80.56640625,749.51171875,444.82421875,65.91796875,4289.14037485
1737471485.070375,999.51171875,134.27734375,750.9765625,437.01171875,57.12890625,4289.1442811
1737471485.0742812,999.51171875,530.76171875,-978.515625,372.0703125,78.125,4289.14818735
1737471485.0781875,999.51171875,287.59765625,977.5390625,417.96875,16.6015625,4289.1520936
1737471485.0820937,999.51171875,88.37890625,936.03515625,420.8984375,60.546875,4289.15599985
1737471485.084125,999.51171875,231.93359375,995.1171875,371.58203125,93.75,4289.1580526
1737471485.0880313,999.51171875,265.13671875,-994.140625,396.484375,46.875,4289.16195885
1737471485.0919375,999.51171875,186.5234375,988.28125,438.96484375,78.125,4289.1658651
1737471485.0958438,999.51171875,169.921875,987.3046875,403.80859375,96.19140625,4289.16977135
1737471485.09975,999.51171875,160.64453125,990.72265625,384.27734375,78.61328125,4289.1736776
1737471485.1036563,999.51171875,23.92578125,978.515625,419.921875,78.61328125,4289.17758385
1737471485.1075625,999.51171875,-157.2265625,834.47265625,453.61328125,77.63671875,4289.1814901
1737471485.1114688,999.51171875,-358.3984375,640.625,442.3828125,20.01953125,4289.18539635
1737471485.115375,999.51171875,-131.8359375,824.21875,306.15234375,14.6484375,4289.1893026
1737471485.1192813,999.51171875,48.33984375,996.09375,321.77734375,29.78515625,4289.19320885
1737471485.1231875,999.51171875,-41.9921875,916.015625,388.671875,34.66796875,4289.1971151
1737471485.1270938,999.51171875,-100.5859375,856.93359375,368.65234375,15.625,4289.20102135
1737471485.130125,999.51171875,-90.8203125,871.09375,341.796875,4.39453125,4289.2041203
1737471485.1340313,999.51171875,-154.296875,828.61328125,338.8671875,13.671875,4289.20802655
1737471485.1379375,999.51171875,-280.76171875,707.03125,339.84375,21.97265625,4289.2119328
1737471485.1418438,999.51171875,-146.484375,822.265625,303.7109375,99.609375,4289.21583905
1737471485.14575,-999.0234375,-41.50390625,923.33984375,297.8515625,103.515625,4289.2197453
1737471485.1496563,983.88671875,-225.5859375,765.625,305.6640625,71.2890625,4289.22365155
1737471485.1535625,-986.328125,-510.7421875,508.30078125,311.03515625,89.35546875,4289.2275578
1737471485.1574688,868.65234375,-445.3125,528.3203125,242.1875,98.14453125,4289.23146405
1737471485.161375,317.87109375,-127.44140625,791.015625,182.6171875,107.421875,4289.2353703
1737471485.1652813,-121.58203125,-167.96875,698.2421875,232.91015625,138.671875,4289.23927655
1737471485.1691875,-409.1796875,-271.484375,453.61328125,223.6328125,113.28125,4289.2431828
1737471485.1730938,-734.86328125,-177.734375,461.9140625,178.7109375,96.6796875,4289.24708905
1737471485.189125,-924.31640625,-125.0,487.3046875,153.80859375,113.28125,4289.2630493
1737471485.1930313,-971.19140625,-344.7265625,316.89453125,192.87109375,92.7734375,4289.26695555
1737471485.1969376,-966.30859375,-480.46875,257.32421875,207.03125,125.0,4289.2708618
1737471485.2008438,-971.19140625,-586.9140625,157.2265625,197.75390625,138.671875,4289.27476805
1737471485.20475,-970.703125,-769.04296875,12.6953125,202.63671875,114.74609375,4289.2786743
1737471485.2086563,-970.703125,-873.046875,-85.44921875,217.28515625,107.91015625,4289.28258055
1737471485.2125626,-970.703125,-975.09765625,-395.01953125,239.2578125,89.84375,4289.2864868
1737471485.2164688,-970.703125,-968.75,-277.34375,151.85546875,119.140625,4289.29039305
1737471485.220375,-971.6796875,-969.23828125,-54.19921875,135.25390625,144.53125,4289.2942993
1737471485.2242813,-966.30859375,-971.19140625,-168.45703125,162.59765625,117.1875,4289.29820555
1737471485.2281876,-977.05078125,-970.703125,-228.02734375,137.6953125,85.9375,4289.3021118
1737471485.2320938,-951.66015625,-970.703125,-179.6875,122.0703125,99.609375,4289.30601805
1737471485.234125,-860.83984375,-970.703125,-201.171875,128.41796875,140.13671875,4289.3080033
1737471485.2380311,-879.8828125,-970.703125,-318.84765625,127.9296875,157.2265625,4289.31190955
1737471485.2419374,-930.17578125,-970.703125,-372.55859375,105.95703125,146.97265625,4289.3158158
1737471485.2458436,-927.734375,-970.703125,-413.0859375,89.35546875,99.12109375,4289.31972205
1737471485.24975,-952.63671875,-970.703125,-466.30859375,65.4296875,91.796875,4289.3236283
1737471485.2536561,-956.54296875,-970.703125,-581.0546875,60.05859375,134.27734375,4289.32753455
1737471485.2575624,-888.671875,-970.703125,-735.83984375,65.91796875,157.2265625,4289.3314408
1737471485.2614686,-859.86328125,-970.703125,-825.1953125,35.64453125,129.8828125,4289.33534705
1737471485.265375,-914.55078125,-970.703125,-836.9140625,-11.71875,113.76953125,4289.3392533
1737471485.2692811,-801.26953125,-970.703125,-926.26953125,40.52734375,82.03125,4289.34315955
1737471485.2731874,-690.4296875,-970.703125,-980.46875,-7.8125,83.49609375,4289.3470658
1737471485.2770936,-681.640625,-970.703125,-965.33203125,-141.11328125,118.1640625,4289.35097205
1737471485.279125,-528.80859375,-970.703125,-971.19140625,-125.48828125,89.35546875,4289.3529783
1737471485.2830312,-361.81640625,-970.703125,-970.703125,-126.46484375,72.265625,4289.35688455
1737471485.2869375,-185.05859375,-970.703125,-970.703125,-169.43359375,44.921875,4289.3607908
1737471485.2908437,125.48828125,-970.703125,-970.703125,-207.51953125,68.84765625,4289.36469705
1737471485.29475,348.6328125,-970.703125,-970.703125,-201.66015625,85.44921875,4289.3686033
1737471485.2986562,373.53515625,-970.703125,-970.703125,-215.33203125,75.68359375,4289.37250955
1737471485.3025625,553.22265625,-970.703125,-970.703125,-289.0625,68.359375,4289.3764158
1737471485.3064687,803.22265625,-970.703125,-970.703125,-321.2890625,25.87890625,4289.38032205
1737471485.310375,955.56640625,-970.703125,-970.703125,-304.6875,50.78125,4289.3842283
1737471485.3142812,-998.046875,-970.703125,-970.703125,-299.8046875,60.05859375,4289.38813455
1737471485.3181875,995.1171875,-970.703125,-970.703125,-376.46484375,49.31640625,4289.3920408
1737471485.3220937,-1000.0,-970.703125,-970.703125,-411.1328125,47.8515625,4289.39594705
1737471485.324125,999.51171875,-970.703125,-970.703125,-401.85546875,43.45703125,4289.3982397
1737471485.3280313,999.51171875,-970.703125,-970.703125,-405.2734375,56.640625,4289.40214595
1737471485.3319376,999.51171875,-970.703125,-970.703125,-395.01953125,106.4453125,4289.4060522
1737471485.3358438,999.51171875,-970.703125,-970.703125,-348.14453125,91.30859375,4289.40995845
1737471485.33975,999.51171875,-970.703125,-970.703125,-372.0703125,59.5703125,4289.4138647
1737471485.3436563,999.51171875,-970.703125,-970.703125,-347.16796875,36.62109375,4289.41777095
1737471485.3475626,999.51171875,-970.703125,-970.703125,-321.77734375,-7.8125,4289.4216772
1737471485.3514688,999.51171875,-970.703125,-970.703125,-344.7265625,52.734375,4289.42558345
1737471485.355375,999.51171875,-970.703125,-970.703125,-205.078125,36.1328125,4289.4294897
1737471485.3592813,999.51171875,-970.703125,-970.703125,-210.44921875,-27.34375,4289.43339595
1737471485.3631876,999.51171875,-970.703125,-970.703125,-248.53515625,11.71875,4289.4373022
1737471485.3670938,999.51171875,-970.703125,-970.703125,-108.88671875,14.16015625,4289.44120845
1737471485.369125,999.51171875,-970.703125,-970.703125,-9.27734375,-16.11328125,4289.4433539
1737471485.3730311,999.51171875,-970.703125,-970.703125,48.828125,19.04296875,4289.44726015
1737471485.3769374,999.51171875,-970.703125,-970.703125,117.1875,3.90625,4289.4511664
1737471485.3808436,999.51171875,-970.703125,-970.703125,232.421875,-50.78125,4289.45507265
1737471485.38475,999.51171875,-970.703125,-970.703125,314.453125,-40.0390625,4289.4589789
1737471485.3886561,999.51171875,-970.703125,-970.703125,375.0,-32.71484375,4289.46288515
1737471485.3925624,999.51171875,-971.6796875,-970.703125,446.77734375,-71.2890625,4289.4667914
1737471485.3964686,999.51171875,-962.40234375,-970.703125,538.57421875,-77.1484375,4289.47069765
1737471485.400375,999.51171875,-980.95703125,-970.703125,623.53515625,-112.3046875,4289.4746039
1737471485.4042811,999.51171875,-898.92578125,-970.703125,619.62890625,-134.765625,4289.47851015
1737471485.4081874,999.51171875,-636.23046875,-970.703125,705.078125,-121.09375,4289.4824164
1737471485.4120936,999.51171875,-453.125,-970.703125,811.03515625,-122.0703125,4289.48632265
1737471485.414125,999.51171875,-238.28125,-972.65625,839.84375,-129.8828125,4289.4882931
1737471485.4180312,999.51171875,70.3125,-960.44921875,792.48046875,-153.3203125,4289.49219935
1737471485.4219375,-998.046875,255.859375,-974.609375,728.02734375,-160.64453125,4289.4961056
1737471485.4258437,972.16796875,310.546875,-939.453125,583.49609375,-133.7890625,4289.50001185
